id_producao,id_data,id_maquina,id_turno,tempo_disponivel_min,tempo_paradas_planejadas_min,tempo_paradas_naoplan_min,tempo_operacao_min,qtd_planejada,qtd_produzida,qtd_refugo,qtd_retrabalho,tempo_ciclo_ideal_seg
4418,136,5,2,480,33,14,433,2100,1961,66,16,6.2
4419,136,5,3,480,60,10,410,2100,1600,50,20,6.2
4420,136,6,1,480,46,55,379,4200,3798,167,76,3.5
4421,136,6,2,480,53,31,396,4200,3619,153,66,3.5
4422,136,6,3,480,52,32,396,4200,3370,112,42,3.5
4423,136,7,1,480,59,32,389,4200,3458,109,45,3.8
4424,136,7,2,480,33,5,442,4200,4001,144,71,3.8
4425,136,7,3,480,58,13,409,4200,3331,143,68,3.8
4426,136,8,1,480,47,11,422,2100,1934,69,15,7.0
4427,136,8,2,480,56,34,390,2100,1790,82,34,7.0
4428,136,8,3,480,40,6,434,2100,1976,62,15,7.0
4429,136,9,1,480,41,36,403,2100,1944,68,21,7.5
4430,136,9,2,480,30,28,422,2100,1613,74,26,7.5
4431,136,9,3,480,40,36,404,2100,1892,73,16,7.5
4432,136,10,1,480,37,95,348,4200,3300,90,34,2.5
4433,136,10,2,480,51,96,333,4200,3811,122,29,2.5
4434,136,10,3,480,48,72,360,4200,3191,105,51,2.5
4435,136,11,1,480,30,10,440,4200,3234,92,42,2.7
4436,136,11,2,480,32,40,408,4200,3195,119,53,2.7
4437,136,11,3,480,33,21,426,4200,3684,82,24,2.7
4438,136,12,1,480,37,57,386,2100,2011,63,25,8.0
4439,136,12,2,480,36,31,413,2100,1879,73,32,8.0
4440,136,12,3,480,49,55,376,2100,1745,59,13,8.0
4441,137,1,1,480,31,14,435,3150,3006,116,48,4.5
4442,137,1,2,480,31,11,438,3150,2687,95,22,4.5
4443,137,1,3,480,57,48,375,3150,2939,90,44,4.5
4444,137,2,1,480,41,30,409,3150,2940,105,29,4.8
4445,137,2,2,480,42,49,389,3150,2507,106,49,4.8
4446,137,2,3,480,41,38,401,3150,2438,101,43,4.8
4447,137,3,1,480,41,67,372,3150,2675,97,47,5.0
4448,137,3,2,480,52,68,360,3150,2509,80,34,5.0
4449,137,3,3,480,53,117,310,3150,2950,105,50,5.0
4450,137,4,1,480,53,107,320,2100,1720,74,29,6.0
4451,137,4,2,480,30,56,394,2100,1698,52,15,6.0
4452,137,4,3,480,55,99,326,2100,1906,78,37,6.0
4453,137,5,1,480,42,17,421,2100,1807,74,25,6.2
4454,137,5,2,480,46,13,421,2100,1868,57,13,6.2
4455,137,5,3,480,40,29,411,2100,1920,62,13,6.2
4456,137,6,1,480,46,40,394,4200,3764,121,41,3.5
4457,137,6,2,480,32,51,397,4200,4049,136,57,3.5
4458,137,6,3,480,40,41,399,4200,3161,122,28,3.5
4459,137,7,1,480,32,46,402,4200,3696,111,29,3.8
4460,137,7,2,480,33,49,398,4200,3416,131,38,3.8
4461,137,7,3,480,30,57,393,4200,3668,153,34,3.8
4462,137,8,1,480,51,23,406,2100,1700,59,23,7.0
4463,137,8,2,480,31,50,399,2100,1755,72,17,7.0
4464,137,8,3,480,46,48,386,2100,1987,78,30,7.0
4465,137,9,1,480,42,52,386,2100,1754,55,25,7.5
4466,137,9,2,480,31,8,441,2100,1615,70,23,7.5
4467,137,9,3,480,46,5,429,2100,1581,48,12,7.5
4468,137,10,1,480,35,46,399,4200,3832,119,55,2.5
4469,137,10,2,480,41,48,391,4200,3728,99,30,2.5
4470,137,10,3,480,38,50,392,4200,4058,135,27,2.5
4471,137,11,1,480,46,57,377,4200,3864,77,23,2.7
4472,137,11,2,480,58,5,417,4200,3587,121,39,2.7
4473,137,11,3,480,36,29,415,4200,4093,99,41,2.7
4474,137,12,1,480,40,19,421,2100,1733,65,16,8.0
4475,137,12,2,480,42,38,400,2100,1650,65,25,8.0
4476,137,12,3,480,59,44,377,2100,1995,66,17,8.0
4477,138,1,1,480,48,57,375,3150,2702,103,24,4.5
4478,138,1,2,480,41,56,383,3150,2809,90,28,4.5
4479,138,1,3,480,56,25,399,3150,2774,88,27,4.5
4480,138,2,1,480,38,13,429,3150,2737,121,40,4.8
4481,138,2,2,480,45,8,427,3150,3018,120,44,4.8
4482,138,2,3,480,56,34,390,3150,2702,102,41,4.8
4483,138,3,1,480,42,88,350,3150,2839,123,25,5.0
4484,138,3,2,480,58,47,375,3150,2579,82,19,5.0
4485,138,3,3,480,41,82,357,3150,3085,127,35,5.0
4486,138,4,1,480,59,83,338,2100,1829,56,17,6.0
4487,138,4,2,480,57,57,366,2100,1637,68,21,6.0
4488,138,4,3,480,33,90,357,2100,1770,71,30,6.0
4489,138,5,1,480,60,24,396,2100,1835,57,18,6.2
4490,138,5,2,480,42,57,381,2100,1798,81,38,6.2
4491,138,5,3,480,57,24,399,2100,1756,74,23,6.2
4492,138,6,1,480,57,49,374,4200,3481,108,32,3.5
4493,138,6,2,480,33,31,416,4200,4072,143,67,3.5
4494,138,6,3,480,44,25,411,4200,3334,129,51,3.5
4495,138,7,1,480,30,46,404,4200,3363,126,37,3.8
4496,138,7,2,480,49,36,395,4200,3643,119,55,3.8
4497,138,7,3,480,37,60,383,4200,3856,166,81,3.8
4498,138,8,1,480,31,60,389,2100,1872,66,26,7.0
4499,138,8,2,480,36,10,434,2100,1786,79,16,7.0
4500,138,8,3,480,36,7,437,2100,1986,76,26,7.0
4501,138,9,1,480,32,5,443,2100,2055,65,24,7.5
4502,138,9,2,480,60,47,373,2100,2026,87,34,7.5
4503,138,9,3,480,52,56,372,2100,1755,56,26,7.5
4504,138,10,1,480,42,33,405,4200,3881,123,43,2.5
4505,138,10,2,480,46,117,317,4200,3468,77,32,2.5
4506,138,10,3,480,51,82,347,4200,3634,111,43,2.5
4507,138,11,1,480,42,45,393,4200,3783,133,38,2.7
4508,138,11,2,480,49,25,406,4200,3199,91,25,2.7
4509,138,11,3,480,37,23,420,4200,3492,73,24,2.7
4510,138,12,1,480,32,48,400,2100,1719,73,26,8.0
4511,138,12,2,480,60,16,404,2100,1618,54,23,8.0
4512,138,12,3,480,41,59,380,2100,1736,68,15,8.0
4513,139,1,1,480,33,21,426,3150,2598,105,47,4.5
4514,139,1,2,480,36,27,417,3150,3036,118,56,4.5
4515,139,2,1,480,31,51,398,3150,2563,88,29,4.8
4516,139,2,2,480,50,52,378,3150,2430,112,40,4.8
4517,139,3,1,480,31,77,372,3150,2680,102,49,5.0
4518,139,3,2,480,32,110,338,3150,2442,82,40,5.0
4519,139,4,1,480,44,103,333,2100,2016,70,29,6.0
4520,139,4,2,480,43,93,344,2100,1717,67,26,6.0
4521,139,5,1,480,55,18,407,2100,1892,73,15,6.2
4522,139,5,2,480,43,44,393,2100,1760,75,35,6.2
4523,139,6,1,480,47,44,389,4200,3640,117,47,3.5
4524,139,6,2,480,51,17,412,4200,4073,175,76,3.5
4525,139,7,1,480,59,23,398,4200,3960,169,64,3.8
4526,139,7,2,480,45,43,392,4200,3335,153,49,3.8
4527,139,8,1,480,47,29,404,2100,1634,64,24,7.0
4528,139,8,2,480,46,34,400,2100,2046,94,28,7.0
4529,139,9,1,480,31,36,413,2100,1794,79,20,7.5
4530,139,9,2,480,35,55,390,2100,2041,94,38,7.5
4531,139,10,1,480,42,74,364,4200,3320,109,42,2.5
4532,139,10,2,480,44,75,361,4200,3259,71,29,2.5
4533,139,11,1,480,58,43,379,4200,3601,95,34,2.7
4534,139,11,2,480,60,39,381,4200,3811,111,37,2.7
4535,139,12,1,480,30,49,401,2100,1575,62,16,8.0
4536,139,12,2,480,46,5,429,2100,1790,74,33,8.0
4537,140,1,1,480,30,30,420,3150,2605,112,31,4.5
4538,140,1,2,480,58,45,377,3150,2414,106,24,4.5
4539,140,2,1,480,31,25,424,3150,2950,92,38,4.8
4540,140,2,2,480,34,59,387,3150,2374,81,38,4.8
4541,140,3,1,480,60,91,329,3150,2927,125,46,5.0
4542,140,3,2,480,31,35,414,3150,2384,75,19,5.0
4543,140,4,1,480,59,91,330,2100,1991,80,38,6.0
4544,140,4,2,480,59,89,332,2100,2035,63,24,6.0
4545,140,5,1,480,34,13,433,2100,1801,77,36,6.2
4546,140,5,2,480,46,24,410,2100,1724,68,32,6.2
4547,140,6,1,480,59,9,412,4200,3808,144,34,3.5
4548,140,6,2,480,41,5,434,4200,4069,164,37,3.5
4549,140,7,1,480,38,42,400,4200,3654,157,37,3.8
4550,140,7,2,480,38,26,416,4200,3720,158,33,3.8
4551,140,8,1,480,47,26,407,2100,1704,78,19,7.0
4552,140,8,2,480,35,57,388,2100,1595,53,15,7.0
4553,140,9,1,480,51,52,377,2100,1936,76,22,7.5
4554,140,9,2,480,42,31,407,2100,1674,72,31,7.5
4555,140,10,1,480,44,50,386,4200,3335,72,30,2.5
4556,140,10,2,480,39,77,364,4200,3940,133,35,2.5
4557,140,11,1,480,31,20,429,4200,3526,126,28,2.7
4558,140,11,2,480,49,25,406,4200,3235,92,21,2.7
4559,140,12,1,480,47,22,411,2100,1667,57,16,8.0
4560,140,12,2,480,48,14,418,2100,1601,50,12,8.0
4561,141,1,1,480,52,46,382,3150,2817,119,37,4.5
4562,141,1,2,480,32,41,407,3150,2390,91,33,4.5
4563,141,1,3,480,33,47,400,3150,2670,99,24,4.5
4564,141,2,1,480,58,13,409,3150,2439,112,31,4.8
4565,141,2,2,480,49,55,376,3150,2489,102,34,4.8
4566,141,2,3,480,38,30,412,3150,2554,79,28,4.8
4567,141,3,1,480,57,32,391,3150,2886,102,40,5.0
4568,141,3,2,480,30,74,376,3150,2650,122,33,5.0
4569,141,3,3,480,40,85,355,3150,2410,80,24,5.0
4570,141,4,1,480,46,79,355,2100,1943,76,35,6.0
4571,141,4,2,480,49,49,382,2100,1706,72,28,6.0
4572,141,4,3,480,39,44,397,2100,1862,80,16,6.0
4573,141,5,1,480,48,55,377,2100,1696,78,28,6.2
4574,141,5,2,480,50,16,414,2100,1769,82,34,6.2
4575,141,5,3,480,37,28,415,2100,1852,74,15,6.2
4576,141,6,1,480,37,23,420,4200,3683,135,34,3.5
4577,141,6,2,480,35,55,390,4200,4008,182,42,3.5
4578,141,6,3,480,45,22,413,4200,3437,108,21,3.5
4579,141,7,1,480,52,27,401,4200,3758,133,59,3.8
4580,141,7,2,480,53,18,409,4200,3488,148,71,3.8
4581,141,7,3,480,55,26,399,4200,3445,130,45,3.8
4582,141,8,1,480,52,53,375,2100,1720,71,27,7.0
4583,141,8,2,480,32,43,405,2100,1971,81,28,7.0
4584,141,8,3,480,47,19,414,2100,1813,57,13,7.0
4585,141,9,1,480,54,19,407,2100,1678,73,20,7.5
4586,141,9,2,480,36,58,386,2100,1651,70,28,7.5
4587,141,9,3,480,48,30,402,2100,1848,58,19,7.5
4588,141,10,1,480,43,80,357,4200,3447,124,46,2.5
4589,141,10,2,480,38,75,367,4200,3704,87,32,2.5
4590,141,10,3,480,30,79,371,4200,3177,98,31,2.5
4591,141,11,1,480,53,49,378,4200,3632,118,31,2.7
4592,141,11,2,480,36,19,425,4200,3846,139,29,2.7
4593,141,11,3,480,31,7,442,4200,3806,82,26,2.7
4594,141,12,1,480,57,42,381,2100,1785,83,18,8.0
4595,141,12,2,480,33,47,400,2100,1855,71,34,8.0
4596,141,12,3,480,37,19,424,2100,2007,83,23,8.0
4597,142,1,1,480,49,37,394,3150,2673,117,37,4.5
4598,142,1,2,480,44,41,395,3150,2823,91,35,4.5
4599,142,1,3,480,37,42,401,3150,2527,93,19,4.5
4600,142,2,1,480,49,25,406,3150,2642,123,52,4.8
4601,142,2,2,480,41,51,388,3150,2840,98,26,4.8
4602,142,2,3,480,51,12,417,3150,3026,116,46,4.8
4603,142,3,1,480,57,57,366,3150,2741,98,29,5.0
4604,142,3,2,480,34,33,413,3150,2834,126,30,5.0
4605,142,3,3,480,42,36,402,3150,2432,89,18,5.0
4606,142,4,1,480,44,66,370,2100,1829,81,17,6.0
4607,142,4,2,480,58,73,349,2100,1887,83,26,6.0
4608,142,4,3,480,46,31,403,2100,1606,50,21,6.0
4609,142,5,1,480,57,12,411,2100,1925,80,19,6.2
4610,142,5,2,480,45,31,404,2100,1939,81,25,6.2
4611,142,5,3,480,52,18,410,2100,1580,55,11,6.2
4612,142,6,1,480,53,33,394,4200,3555,113,26,3.5
4613,142,6,2,480,50,8,422,4200,3715,170,51,3.5
4614,142,6,3,480,57,55,368,4200,3347,135,32,3.5
4615,142,7,1,480,33,51,396,4200,3686,168,50,3.8
4616,142,7,2,480,37,17,426,4200,3537,148,54,3.8
4617,142,7,3,480,41,37,402,4200,3174,133,39,3.8
4618,142,8,1,480,48,24,408,2100,1821,70,16,7.0
4619,142,8,2,480,43,16,421,2100,1772,65,19,7.0
4620,142,8,3,480,52,9,419,2100,1577,73,35,7.0
4621,142,9,1,480,47,56,377,2100,1848,78,21,7.5
4622,142,9,2,480,36,31,413,2100,1604,50,19,7.5
4623,142,9,3,480,50,52,378,2100,1589,73,28,7.5
4624,142,10,1,480,46,63,371,4200,3413,108,33,2.5
4625,142,10,2,480,45,95,340,4200,3809,82,38,2.5
4626,142,10,3,480,56,39,385,4200,3529,131,43,2.5
4627,142,11,1,480,41,19,420,4200,3782,86,42,2.7
4628,142,11,2,480,43,54,383,4200,3531,129,46,2.7
4629,142,11,3,480,35,54,391,4200,3967,96,24,2.7
4630,142,12,1,480,40,7,433,2100,2008,67,19,8.0
4631,142,12,2,480,42,56,382,2100,1722,71,34,8.0
4632,142,12,3,480,57,20,403,2100,1771,76,25,8.0
4633,143,1,1,480,54,56,370,3150,2695,93,28,4.5
4634,143,1,2,480,43,42,395,3150,3073,124,43,4.5
4635,143,1,3,480,42,47,391,3150,2753,100,30,4.5
4636,143,2,1,480,47,30,403,3150,2562,84,30,4.8
4637,143,2,2,480,51,40,389,3150,2473,75,20,4.8
4638,143,2,3,480,46,54,380,3150,2962,118,56,4.8
4639,143,3,1,480,55,100,325,3150,3074,107,29,5.0
4640,143,3,2,480,37,72,371,3150,2736,106,40,5.0
4641,143,3,3,480,55,54,371,3150,2640,104,50,5.0
4642,143,4,1,480,56,62,362,2100,1735,52,25,6.0
4643,143,4,2,480,49,44,387,2100,1840,74,30,6.0
4644,143,4,3,480,45,44,391,2100,1829,75,33,6.0
4645,143,5,1,480,60,52,368,2100,1871,57,13,6.2
4646,143,5,2,480,37,35,408,2100,1609,64,17,6.2
4647,143,5,3,480,40,43,397,2100,1637,56,24,6.2
4648,143,6,1,480,53,45,382,4200,4067,125,54,3.5
4649,143,6,2,480,52,18,410,4200,3402,144,59,3.5
4650,143,6,3,480,34,15,431,4200,3815,143,42,3.5
4651,143,7,1,480,36,47,397,4200,4014,146,46,3.8
4652,143,7,2,480,49,57,374,4200,3877,164,33,3.8
4653,143,7,3,480,34,42,404,4200,3585,139,51,3.8
4654,143,8,1,480,43,14,423,2100,1976,80,29,7.0
4655,143,8,2,480,39,35,406,2100,1641,75,25,7.0
4656,143,8,3,480,32,51,397,2100,1937,60,27,7.0
4657,143,9,1,480,35,59,386,2100,1949,59,21,7.5
4658,143,9,2,480,32,43,405,2100,1841,77,18,7.5
4659,143,9,3,480,37,33,410,2100,1792,78,28,7.5
4660,143,10,1,480,34,70,376,4200,3470,125,41,2.5
4661,143,10,2,480,42,72,366,4200,3188,84,38,2.5
4662,143,10,3,480,54,33,393,4200,3308,96,33,2.5
4663,143,11,1,480,31,16,433,4200,3858,102,26,2.7
4664,143,11,2,480,31,40,409,4200,3694,122,42,2.7
4665,143,11,3,480,44,56,380,4200,3284,119,56,2.7
4666,143,12,1,480,48,53,379,2100,1583,61,23,8.0
4667,143,12,2,480,38,18,424,2100,2056,91,19,8.0
4668,143,12,3,480,50,33,397,2100,1870,81,26,8.0
4669,144,1,1,480,30,14,436,3150,2881,107,49,4.5
4670,144,1,2,480,42,27,411,3150,2393,98,39,4.5
4671,144,1,3,480,60,29,391,3150,2857,111,45,4.5
4672,144,2,1,480,54,24,402,3150,2629,88,20,4.8
4673,144,2,2,480,34,52,394,3150,2501,116,33,4.8
4674,144,2,3,480,48,57,375,3150,2967,110,35,4.8
4675,144,3,1,480,60,82,338,3150,2664,94,26,5.0
4676,144,3,2,480,33,35,412,3150,2479,82,30,5.0
4677,144,3,3,480,30,76,374,3150,2822,96,44,5.0
4678,144,4,1,480,51,76,353,2100,1933,90,39,6.0
4679,144,4,2,480,44,56,380,2100,2034,66,23,6.0
4680,144,4,3,480,40,88,352,2100,1734,76,32,6.0
4681,144,5,1,480,37,37,406,2100,2056,70,29,6.2
4682,144,5,2,480,33,59,388,2100,1726,56,26,6.2
4683,144,5,3,480,43,44,393,2100,1973,77,20,6.2
4684,144,6,1,480,56,50,374,4200,3518,163,32,3.5
4685,144,6,2,480,57,46,377,4200,4097,192,65,3.5
4686,144,6,3,480,39,50,391,4200,3532,107,28,3.5
4687,144,7,1,480,46,17,417,4200,3163,124,27,3.8
4688,144,7,2,480,42,21,417,4200,3235,144,54,3.8
4689,144,7,3,480,59,11,410,4200,3636,159,49,3.8
4690,144,8,1,480,55,5,420,2100,1783,71,14,7.0
4691,144,8,2,480,37,52,391,2100,1868,86,27,7.0
4692,144,8,3,480,53,38,389,2100,1833,63,16,7.0
4693,144,9,1,480,34,31,415,2100,2017,89,22,7.5
4694,144,9,2,480,52,37,391,2100,1686,58,27,7.5
4695,144,9,3,480,34,34,412,2100,1656,51,14,7.5
4696,144,10,1,480,36,38,406,4200,3824,99,31,2.5
4697,144,10,2,480,30,61,389,4200,3211,108,31,2.5
4698,144,10,3,480,57,96,327,4200,3867,100,41,2.5
4699,144,11,1,480,40,12,428,4200,3666,124,46,2.7
4700,144,11,2,480,46,49,385,4200,3859,118,24,2.7
4701,144,11,3,480,52,50,378,4200,3677,131,60,2.7
4702,144,12,1,480,38,46,396,2100,1820,67,22,8.0
4703,144,12,2,480,45,11,424,2100,1955,62,23,8.0
4704,144,12,3,480,53,21,406,2100,1862,80,34,8.0
4705,145,1,1,480,31,16,433,3150,2631,111,38,4.5
4706,145,1,2,480,42,57,381,3150,2879,124,34,4.5
4707,145,1,3,480,46,12,422,3150,2573,99,29,4.5
4708,145,2,1,480,58,33,389,3150,2375,75,18,4.8
4709,145,2,2,480,33,6,441,3150,3012,137,65,4.8
4710,145,2,3,480,50,21,409,3150,3032,118,54,4.8
4711,145,3,1,480,50,81,349,3150,2720,102,20,5.0
4712,145,3,2,480,51,97,332,3150,2847,130,29,5.0
4713,145,3,3,480,44,92,344,3150,2684,101,43,5.0
4714,145,4,1,480,36,62,382,2100,1588,66,30,6.0
4715,145,4,2,480,45,86,349,2100,1818,74,23,6.0
4716,145,4,3,480,33,85,362,2100,1682,73,34,6.0
4717,145,5,1,480,57,6,417,2100,1760,71,23,6.2
4718,145,5,2,480,59,14,407,2100,1847,63,14,6.2
4719,145,5,3,480,50,17,413,2100,1696,53,15,6.2
4720,145,6,1,480,55,30,395,4200,3841,155,70,3.5
4721,145,6,2,480,54,5,421,4200,4004,147,47,3.5
4722,145,6,3,480,38,41,401,4200,3244,151,36,3.5
4723,145,7,1,480,33,35,412,4200,3458,108,26,3.8
4724,145,7,2,480,36,53,391,4200,3432,153,46,3.8
4725,145,7,3,480,32,49,399,4200,3773,177,47,3.8
4726,145,8,1,480,31,41,408,2100,2044,67,23,7.0
4727,145,8,2,480,56,20,404,2100,2025,94,41,7.0
4728,145,8,3,480,37,25,418,2100,1675,60,21,7.0
4729,145,9,1,480,55,33,392,2100,1870,87,34,7.5
4730,145,9,2,480,56,16,408,2100,1761,63,12,7.5
4731,145,9,3,480,43,60,377,2100,1918,67,15,7.5
4732,145,10,1,480,51,60,369,4200,3569,87,23,2.5
4733,145,10,2,480,54,45,381,4200,3759,116,29,2.5
4734,145,10,3,480,33,90,357,4200,3545,72,19,2.5
4735,145,11,1,480,32,48,400,4200,3344,70,26,2.7
4736,145,11,2,480,42,51,387,4200,3885,131,63,2.7
4737,145,11,3,480,41,36,403,4200,3187,120,47,2.7
4738,145,12,1,480,45,39,396,2100,1621,50,12,8.0
4739,145,12,2,480,34,55,391,2100,1628,61,22,8.0
4740,145,12,3,480,48,15,417,2100,2057,68,26,8.0
4741,146,1,1,480,39,22,419,3150,3004,128,48,4.5
4742,146,1,2,480,59,11,410,3150,2999,112,53,4.5
4743,146,2,1,480,42,16,422,3150,2865,89,37,4.8
4744,146,2,2,480,44,6,430,3150,2617,83,20,4.8
4745,146,3,1,480,34,77,369,3150,2600,117,36,5.0
4746,146,3,2,480,56,71,353,3150,3065,136,35,5.0
4747,146,4,1,480,33,30,417,2100,1714,71,28,6.0
4748,146,4,2,480,56,55,369,2100,1688,53,11,6.0
4749,146,5,1,480,39,28,413,2100,1599,50,13,6.2
4750,146,5,2,480,37,59,384,2100,1735,57,23,6.2
4751,146,6,1,480,35,51,394,4200,3472,147,40,3.5
4752,146,6,2,480,48,50,382,4200,3692,144,40,3.5
4753,146,7,1,480,60,45,375,4200,3566,151,61,3.8
4754,146,7,2,480,40,27,413,4200,3206,125,51,3.8
4755,146,8,1,480,45,25,410,2100,1748,79,24,7.0
4756,146,8,2,480,33,19,428,2100,1863,57,12,7.0
4757,146,9,1,480,31,10,439,2100,1754,74,18,7.5
4758,146,9,2,480,31,16,433,2100,1777,60,14,7.5
4759,146,10,1,480,30,85,365,4200,3923,99,35,2.5
4760,146,10,2,480,57,34,389,4200,3801,122,48,2.5
4761,146,11,1,480,36,42,402,4200,3246,118,41,2.7
4762,146,11,2,480,50,29,401,4200,3718,87,20,2.7
4763,146,12,1,480,30,31,419,2100,1684,57,26,8.0
4764,146,12,2,480,34,38,408,2100,1808,75,36,8.0
4765,147,1,1,480,45,56,379,3150,2966,118,28,4.5
4766,147,1,2,480,43,52,385,3150,2711,113,30,4.5
4767,147,2,1,480,41,58,381,3150,2858,107,49,4.8
4768,147,2,2,480,58,12,410,3150,2703,125,27,4.8
4769,147,3,1,480,52,55,373,3150,2638,106,41,5.0
4770,147,3,2,480,37,46,397,3150,2452,80,36,5.0
4771,147,4,1,480,48,99,333,2100,1900,78,29,6.0
4772,147,4,2,480,35,69,376,2100,1781,74,26,6.0
4773,147,5,1,480,45,56,379,2100,2035,90,25,6.2
4774,147,5,2,480,36,20,424,2100,2020,63,22,6.2
4775,147,6,1,480,51,39,390,4200,3957,144,31,3.5
4776,147,6,2,480,33,53,394,4200,3191,117,48,3.5
4777,147,7,1,480,44,16,420,4200,3184,131,36,3.8
4778,147,7,2,480,47,18,415,4200,3707,130,52,3.8
4779,147,8,1,480,35,9,436,2100,1764,58,22,7.0
4780,147,8,2,480,52,56,372,2100,1864,75,26,7.0
4781,147,9,1,480,41,22,417,2100,1795,84,35,7.5
4782,147,9,2,480,33,59,388,2100,1795,69,27,7.5
4783,147,10,1,480,55,50,375,4200,3467,94,43,2.5
4784,147,10,2,480,50,113,317,4200,4081,94,25,2.5
4785,147,11,1,480,53,48,379,4200,3920,130,32,2.7
4786,147,11,2,480,38,26,416,4200,3705,93,30,2.7
4787,147,12,1,480,46,32,402,2100,1862,63,15,8.0
4788,147,12,2,480,42,51,387,2100,1614,62,28,8.0
4789,148,1,1,480,37,38,405,3150,3013,126,61,4.5
4790,148,1,2,480,30,49,401,3150,3060,100,21,4.5
4791,148,1,3,480,34,50,396,3150,2720,95,29,4.5
4792,148,2,1,480,59,25,396,3150,2671,95,38,4.8
4793,148,2,2,480,44,15,421,3150,2616,97,19,4.8
4794,148,2,3,480,52,60,368,3150,2547,78,36,4.8
4795,148,3,1,480,36,61,383,3150,2671,117,29,5.0
4796,148,3,2,480,60,95,325,3150,2537,101,40,5.0
4797,148,3,3,480,60,78,342,3150,2690,106,27,5.0
4798,148,4,1,480,48,46,386,2100,1665,65,25,6.0
4799,148,4,2,480,37,93,350,2100,1792,77,19,6.0
4800,148,4,3,480,41,54,385,2100,1828,73,28,6.0
4801,148,5,1,480,58,39,383,2100,1717,69,17,6.2
4802,148,5,2,480,50,20,410,2100,1607,68,23,6.2
4803,148,5,3,480,59,45,376,2100,1843,66,29,6.2
4804,148,6,1,480,60,29,391,4200,3178,148,32,3.5
4805,148,6,2,480,58,54,368,4200,3572,122,49,3.5
4806,148,6,3,480,52,39,389,4200,3979,136,41,3.5
4807,148,7,1,480,34,34,412,4200,3150,119,55,3.8
4808,148,7,2,480,50,42,388,4200,3799,130,38,3.8
4809,148,7,3,480,59,8,413,4200,3805,167,46,3.8
4810,148,8,1,480,49,15,416,2100,1728,56,19,7.0
4811,148,8,2,480,56,11,413,2100,2004,93,34,7.0
4812,148,8,3,480,30,41,409,2100,1989,83,17,7.0
4813,148,9,1,480,47,53,380,2100,1609,48,14,7.5
4814,148,9,2,480,47,51,382,2100,1601,50,13,7.5
4815,148,9,3,480,59,21,400,2100,1734,69,26,7.5
4816,148,10,1,480,41,71,368,4200,3263,100,32,2.5
4817,148,10,2,480,43,106,331,4200,4030,136,55,2.5
4818,148,10,3,480,30,98,352,4200,3231,113,37,2.5
4819,148,11,1,480,36,51,393,4200,3968,123,31,2.7
4820,148,11,2,480,44,20,416,4200,3156,103,35,2.7
4821,148,11,3,480,50,15,415,4200,3839,83,20,2.7
4822,148,12,1,480,44,29,407,2100,2021,69,30,8.0
4823,148,12,2,480,47,35,398,2100,1705,77,16,8.0
4824,148,12,3,480,60,18,402,2100,1595,69,30,8.0
4825,149,1,1,480,41,43,396,3150,2558,104,49,4.5
4826,149,1,2,480,57,39,384,3150,2519,80,19,4.5
4827,149,1,3,480,38,40,402,3150,2425,90,26,4.5
4828,149,2,1,480,58,16,406,3150,2992,129,46,4.8
4829,149,2,2,480,56,23,401,3150,2550,80,22,4.8
4830,149,2,3,480,42,6,432,3150,2730,102,25,4.8
4831,149,3,1,480,33,93,354,3150,2619,104,43,5.0
4832,149,3,2,480,48,69,363,3150,2790,125,40,5.0
4833,149,3,3,480,34,90,356,3150,2557,109,29,5.0
4834,149,4,1,480,47,55,378,2100,1965,89,36,6.0
4835,149,4,2,480,59,75,346,2100,1827,72,20,6.0
4836,149,4,3,480,35,64,381,2100,1972,73,26,6.0
4837,149,5,1,480,49,49,382,2100,1653,63,21,6.2
4838,149,5,2,480,45,11,424,2100,2035,81,30,6.2
4839,149,5,3,480,46,31,403,2100,2056,88,40,6.2
4840,149,6,1,480,53,15,412,4200,3635,141,36,3.5
4841,149,6,2,480,60,26,394,4200,4022,131,29,3.5
4842,149,6,3,480,55,11,414,4200,3413,138,56,3.5
4843,149,7,1,480,48,32,400,4200,3937,154,70,3.8
4844,149,7,2,480,56,53,371,4200,3989,121,33,3.8
4845,149,7,3,480,41,8,431,4200,3577,161,54,3.8
4846,149,8,1,480,60,19,401,2100,1733,61,28,7.0
4847,149,8,2,480,33,8,439,2100,1956,66,31,7.0
4848,149,8,3,480,46,17,417,2100,1941,61,21,7.0
4849,149,9,1,480,50,21,409,2100,1998,61,17,7.5
4850,149,9,2,480,41,19,420,2100,1658,70,17,7.5
4851,149,9,3,480,42,59,379,2100,1895,72,30,7.5
4852,149,10,1,480,46,99,335,4200,3262,106,28,2.5
4853,149,10,2,480,39,48,393,4200,3528,74,19,2.5
4854,149,10,3,480,60,116,304,4200,3866,144,54,2.5
4855,149,11,1,480,32,29,419,4200,3466,89,26,2.7
4856,149,11,2,480,31,35,414,4200,3662,98,23,2.7
4857,149,11,3,480,37,46,397,4200,3361,73,31,2.7
4858,149,12,1,480,53,42,385,2100,1924,70,15,8.0
4859,149,12,2,480,31,32,417,2100,1854,63,29,8.0
4860,149,12,3,480,43,56,381,2100,1672,71,29,8.0
4861,150,1,1,480,43,37,400,3150,2977,104,28,4.5
4862,150,1,2,480,38,45,397,3150,2583,106,44,4.5
4863,150,1,3,480,41,31,408,3150,2670,113,55,4.5
4864,150,2,1,480,60,39,381,3150,2466,112,44,4.8
