id_parada,id_data,id_maquina,id_turno,inicio_parada,fim_parada,duracao_min,tipo_parada,categoria,descricao
8819,136,11,3,2024-05-16 00:00:00,2024-05-16 00:21:00,21,Não Planejada,Elétrica,Parada não planejada por elétrica
8820,136,12,1,2024-05-15 06:00:00,2024-05-15 06:37:00,37,Planejada,Setup,Setup de rotina
8821,136,12,1,2024-05-15 08:00:00,2024-05-15 08:57:00,57,Não Planejada,Mecânica,Parada não planejada por mecânica
8822,136,12,2,2024-05-15 14:00:00,2024-05-15 14:36:00,36,Planejada,Setup,Setup de rotina
8823,136,12,2,2024-05-15 16:00:00,2024-05-15 16:31:00,31,Não Planejada,Falta Material,Parada não planejada por falta material
8824,136,12,3,2024-05-15 22:00:00,2024-05-15 22:49:00,49,Planejada,Setup,Setup de rotina
8825,136,12,3,2024-05-16 00:00:00,2024-05-16 00:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
8826,137,1,1,2024-05-16 06:00:00,2024-05-16 06:31:00,31,Planejada,Setup,Setup de rotina
8827,137,1,1,2024-05-16 08:00:00,2024-05-16 08:14:00,14,Não Planejada,Mecânica,Parada não planejada por mecânica
8828,137,1,2,2024-05-16 14:00:00,2024-05-16 14:31:00,31,Planejada,Limpeza,Limpeza de rotina
8829,137,1,2,2024-05-16 16:00:00,2024-05-16 16:11:00,11,Não Planejada,Elétrica,Parada não planejada por elétrica
8830,137,1,3,2024-05-16 22:00:00,2024-05-16 22:57:00,57,Planejada,Limpeza,Limpeza de rotina
8831,137,1,3,2024-05-17 00:00:00,2024-05-17 00:48:00,48,Não Planejada,Elétrica,Parada não planejada por elétrica
8832,137,2,1,2024-05-16 06:00:00,2024-05-16 06:41:00,41,Planejada,Reunião,Reunião de rotina
8833,137,2,1,2024-05-16 08:00:00,2024-05-16 08:30:00,30,Não Planejada,Elétrica,Parada não planejada por elétrica
8834,137,2,2,2024-05-16 14:00:00,2024-05-16 14:42:00,42,Planejada,Reunião,Reunião de rotina
8835,137,2,2,2024-05-16 16:00:00,2024-05-16 16:49:00,49,Não Planejada,Mecânica,Parada não planejada por mecânica
8836,137,2,3,2024-05-16 22:00:00,2024-05-16 22:41:00,41,Planejada,Setup,Setup de rotina
8837,137,2,3,2024-05-17 00:00:00,2024-05-17 00:38:00,38,Não Planejada,Falta Material,Parada não planejada por falta material
8838,137,3,1,2024-05-16 06:00:00,2024-05-16 06:41:00,41,Planejada,Limpeza,Limpeza de rotina
8839,137,3,1,2024-05-16 08:00:00,2024-05-16 09:07:00,67,Não Planejada,Falta Material,Parada não planejada por falta material
8840,137,3,2,2024-05-16 14:00:00,2024-05-16 14:52:00,52,Planejada,Setup,Setup de rotina
8841,137,3,2,2024-05-16 16:00:00,2024-05-16 17:08:00,68,Não Planejada,Falta Material,Parada não planejada por falta material
8842,137,3,3,2024-05-16 22:00:00,2024-05-16 22:53:00,53,Planejada,Limpeza,Limpeza de rotina
8843,137,3,3,2024-05-17 00:00:00,2024-05-17 01:57:00,117,Não Planejada,Mecânica,Parada não planejada por mecânica
8844,137,4,1,2024-05-16 06:00:00,2024-05-16 06:53:00,53,Planejada,Setup,Setup de rotina
8845,137,4,1,2024-05-16 08:00:00,2024-05-16 09:47:00,107,Não Planejada,Elétrica,Parada não planejada por elétrica
8846,137,4,2,2024-05-16 14:00:00,2024-05-16 14:30:00,30,Planejada,Reunião,Reunião de rotina
8847,137,4,2,2024-05-16 16:00:00,2024-05-16 16:56:00,56,Não Planejada,Elétrica,Parada não planejada por elétrica
8848,137,4,3,2024-05-16 22:00:00,2024-05-16 22:55:00,55,Planejada,Reunião,Reunião de rotina
8849,137,4,3,2024-05-17 00:00:00,2024-05-17 01:39:00,99,Não Planejada,Elétrica,Parada não planejada por elétrica
8850,137,5,1,2024-05-16 06:00:00,2024-05-16 06:42:00,42,Planejada,Reunião,Reunião de rotina
8851,137,5,1,2024-05-16 08:00:00,2024-05-16 08:17:00,17,Não Planejada,Elétrica,Parada não planejada por elétrica
8852,137,5,2,2024-05-16 14:00:00,2024-05-16 14:46:00,46,Planejada,Setup,Setup de rotina
8853,137,5,2,2024-05-16 16:00:00,2024-05-16 16:13:00,13,Não Planejada,Mecânica,Parada não planejada por mecânica
8854,137,5,3,2024-05-16 22:00:00,2024-05-16 22:40:00,40,Planejada,Reunião,Reunião de rotina
8855,137,5,3,2024-05-17 00:00:00,2024-05-17 00:29:00,29,Não Planejada,Elétrica,Parada não planejada por elétrica
8856,137,6,1,2024-05-16 06:00:00,2024-05-16 06:46:00,46,Planejada,Setup,Setup de rotina
8857,137,6,1,2024-05-16 08:00:00,2024-05-16 08:40:00,40,Não Planejada,Mecânica,Parada não planejada por mecânica
8858,137,6,2,2024-05-16 14:00:00,2024-05-16 14:32:00,32,Planejada,Setup,Setup de rotina
8859,137,6,2,2024-05-16 16:00:00,2024-05-16 16:51:00,51,Não Planejada,Falta Material,Parada não planejada por falta material
8860,137,6,3,2024-05-16 22:00:00,2024-05-16 22:40:00,40,Planejada,Setup,Setup de rotina
8861,137,6,3,2024-05-17 00:00:00,2024-05-17 00:41:00,41,Não Planejada,Elétrica,Parada não planejada por elétrica
8862,137,7,1,2024-05-16 06:00:00,2024-05-16 06:32:00,32,Planejada,Reunião,Reunião de rotina
8863,137,7,1,2024-05-16 08:00:00,2024-05-16 08:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
8864,137,7,2,2024-05-16 14:00:00,2024-05-16 14:33:00,33,Planejada,Limpeza,Limpeza de rotina
8865,137,7,2,2024-05-16 16:00:00,2024-05-16 16:49:00,49,Não Planejada,Mecânica,Parada não planejada por mecânica
8866,137,7,3,2024-05-16 22:00:00,2024-05-16 22:30:00,30,Planejada,Reunião,Reunião de rotina
8867,137,7,3,2024-05-17 00:00:00,2024-05-17 00:57:00,57,Não Planejada,Mecânica,Parada não planejada por mecânica
8868,137,8,1,2024-05-16 06:00:00,2024-05-16 06:51:00,51,Planejada,Limpeza,Limpeza de rotina
8869,137,8,1,2024-05-16 08:00:00,2024-05-16 08:23:00,23,Não Planejada,Elétrica,Parada não planejada por elétrica
8870,137,8,2,2024-05-16 14:00:00,2024-05-16 14:31:00,31,Planejada,Setup,Setup de rotina
8871,137,8,2,2024-05-16 16:00:00,2024-05-16 16:50:00,50,Não Planejada,Mecânica,Parada não planejada por mecânica
8872,137,8,3,2024-05-16 22:00:00,2024-05-16 22:46:00,46,Planejada,Setup,Setup de rotina
8873,137,8,3,2024-05-17 00:00:00,2024-05-17 00:48:00,48,Não Planejada,Mecânica,Parada não planejada por mecânica
8874,137,9,1,2024-05-16 06:00:00,2024-05-16 06:42:00,42,Planejada,Setup,Setup de rotina
8875,137,9,1,2024-05-16 08:00:00,2024-05-16 08:52:00,52,Não Planejada,Falta Material,Parada não planejada por falta material
8876,137,9,2,2024-05-16 14:00:00,2024-05-16 14:31:00,31,Planejada,Setup,Setup de rotina
8877,137,9,2,2024-05-16 16:00:00,2024-05-16 16:08:00,8,Não Planejada,Mecânica,Parada não planejada por mecânica
8878,137,9,3,2024-05-16 22:00:00,2024-05-16 22:46:00,46,Planejada,Setup,Setup de rotina
8879,137,10,1,2024-05-16 06:00:00,2024-05-16 06:35:00,35,Planejada,Setup,Setup de rotina
8880,137,10,1,2024-05-16 08:00:00,2024-05-16 08:46:00,46,Não Planejada,Elétrica,Parada não planejada por elétrica
8881,137,10,2,2024-05-16 14:00:00,2024-05-16 14:41:00,41,Planejada,Reunião,Reunião de rotina
8882,137,10,2,2024-05-16 16:00:00,2024-05-16 16:48:00,48,Não Planejada,Falta Material,Parada não planejada por falta material
8883,137,10,3,2024-05-16 22:00:00,2024-05-16 22:38:00,38,Planejada,Setup,Setup de rotina
8884,137,10,3,2024-05-17 00:00:00,2024-05-17 00:50:00,50,Não Planejada,Elétrica,Parada não planejada por elétrica
8885,137,11,1,2024-05-16 06:00:00,2024-05-16 06:46:00,46,Planejada,Setup,Setup de rotina
8886,137,11,1,2024-05-16 08:00:00,2024-05-16 08:57:00,57,Não Planejada,Elétrica,Parada não planejada por elétrica
8887,137,11,2,2024-05-16 14:00:00,2024-05-16 14:58:00,58,Planejada,Limpeza,Limpeza de rotina
8888,137,11,3,2024-05-16 22:00:00,2024-05-16 22:36:00,36,Planejada,Limpeza,Limpeza de rotina
8889,137,11,3,2024-05-17 00:00:00,2024-05-17 00:29:00,29,Não Planejada,Mecânica,Parada não planejada por mecânica
8890,137,12,1,2024-05-16 06:00:00,2024-05-16 06:40:00,40,Planejada,Reunião,Reunião de rotina
8891,137,12,1,2024-05-16 08:00:00,2024-05-16 08:19:00,19,Não Planejada,Mecânica,Parada não planejada por mecânica
8892,137,12,2,2024-05-16 14:00:00,2024-05-16 14:42:00,42,Planejada,Setup,Setup de rotina
8893,137,12,2,2024-05-16 16:00:00,2024-05-16 16:38:00,38,Não Planejada,Falta Material,Parada não planejada por falta material
8894,137,12,3,2024-05-16 22:00:00,2024-05-16 22:59:00,59,Planejada,Setup,Setup de rotina
8895,137,12,3,2024-05-17 00:00:00,2024-05-17 00:44:00,44,Não Planejada,Mecânica,Parada não planejada por mecânica
8896,138,1,1,2024-05-17 06:00:00,2024-05-17 06:48:00,48,Planejada,Setup,Setup de rotina
8897,138,1,1,2024-05-17 08:00:00,2024-05-17 08:57:00,57,Não Planejada,Mecânica,Parada não planejada por mecânica
8898,138,1,2,2024-05-17 14:00:00,2024-05-17 14:41:00,41,Planejada,Setup,Setup de rotina
8899,138,1,2,2024-05-17 16:00:00,2024-05-17 16:56:00,56,Não Planejada,Mecânica,Parada não planejada por mecânica
8900,138,1,3,2024-05-17 22:00:00,2024-05-17 22:56:00,56,Planejada,Setup,Setup de rotina
8901,138,1,3,2024-05-18 00:00:00,2024-05-18 00:25:00,25,Não Planejada,Falta Material,Parada não planejada por falta material
8902,138,2,1,2024-05-17 06:00:00,2024-05-17 06:38:00,38,Planejada,Setup,Setup de rotina
8903,138,2,1,2024-05-17 08:00:00,2024-05-17 08:13:00,13,Não Planejada,Elétrica,Parada não planejada por elétrica
8904,138,2,2,2024-05-17 14:00:00,2024-05-17 14:45:00,45,Planejada,Setup,Setup de rotina
8905,138,2,2,2024-05-17 16:00:00,2024-05-17 16:08:00,8,Não Planejada,Mecânica,Parada não planejada por mecânica
8906,138,2,3,2024-05-17 22:00:00,2024-05-17 22:56:00,56,Planejada,Setup,Setup de rotina
8907,138,2,3,2024-05-18 00:00:00,2024-05-18 00:34:00,34,Não Planejada,Elétrica,Parada não planejada por elétrica
8908,138,3,1,2024-05-17 06:00:00,2024-05-17 06:42:00,42,Planejada,Limpeza,Limpeza de rotina
8909,138,3,1,2024-05-17 08:00:00,2024-05-17 09:28:00,88,Não Planejada,Mecânica,Parada não planejada por mecânica
8910,138,3,2,2024-05-17 14:00:00,2024-05-17 14:58:00,58,Planejada,Limpeza,Limpeza de rotina
8911,138,3,2,2024-05-17 16:00:00,2024-05-17 16:47:00,47,Não Planejada,Falta Material,Parada não planejada por falta material
8912,138,3,3,2024-05-17 22:00:00,2024-05-17 22:41:00,41,Planejada,Setup,Setup de rotina
8913,138,3,3,2024-05-18 00:00:00,2024-05-18 01:22:00,82,Não Planejada,Elétrica,Parada não planejada por elétrica
8914,138,4,1,2024-05-17 06:00:00,2024-05-17 06:59:00,59,Planejada,Setup,Setup de rotina
8915,138,4,1,2024-05-17 08:00:00,2024-05-17 09:23:00,83,Não Planejada,Mecânica,Parada não planejada por mecânica
8916,138,4,2,2024-05-17 14:00:00,2024-05-17 14:57:00,57,Planejada,Setup,Setup de rotina
8917,138,4,2,2024-05-17 16:00:00,2024-05-17 16:57:00,57,Não Planejada,Falta Material,Parada não planejada por falta material
8918,138,4,3,2024-05-17 22:00:00,2024-05-17 22:33:00,33,Planejada,Setup,Setup de rotina
8919,138,4,3,2024-05-18 00:00:00,2024-05-18 01:30:00,90,Não Planejada,Falta Material,Parada não planejada por falta material
8920,138,5,1,2024-05-17 06:00:00,2024-05-17 07:00:00,60,Planejada,Limpeza,Limpeza de rotina
8921,138,5,1,2024-05-17 08:00:00,2024-05-17 08:24:00,24,Não Planejada,Mecânica,Parada não planejada por mecânica
8922,138,5,2,2024-05-17 14:00:00,2024-05-17 14:42:00,42,Planejada,Setup,Setup de rotina
8923,138,5,2,2024-05-17 16:00:00,2024-05-17 16:57:00,57,Não Planejada,Elétrica,Parada não planejada por elétrica
8924,138,5,3,2024-05-17 22:00:00,2024-05-17 22:57:00,57,Planejada,Setup,Setup de rotina
8925,138,5,3,2024-05-18 00:00:00,2024-05-18 00:24:00,24,Não Planejada,Mecânica,Parada não planejada por mecânica
8926,138,6,1,2024-05-17 06:00:00,2024-05-17 06:57:00,57,Planejada,Limpeza,Limpeza de rotina
8927,138,6,1,2024-05-17 08:00:00,2024-05-17 08:49:00,49,Não Planejada,Falta Material,Parada não planejada por falta material
8928,138,6,2,2024-05-17 14:00:00,2024-05-17 14:33:00,33,Planejada,Limpeza,Limpeza de rotina
8929,138,6,2,2024-05-17 16:00:00,2024-05-17 16:31:00,31,Não Planejada,Mecânica,Parada não planejada por mecânica
8930,138,6,3,2024-05-17 22:00:00,2024-05-17 22:44:00,44,Planejada,Setup,Setup de rotina
8931,138,6,3,2024-05-18 00:00:00,2024-05-18 00:25:00,25,Não Planejada,Falta Material,Parada não planejada por falta material
8932,138,7,1,2024-05-17 06:00:00,2024-05-17 06:30:00,30,Planejada,Limpeza,Limpeza de rotina
8933,138,7,1,2024-05-17 08:00:00,2024-05-17 08:46:00,46,Não Planejada,Mecânica,Parada não planejada por mecânica
8934,138,7,2,2024-05-17 14:00:00,2024-05-17 14:49:00,49,Planejada,Limpeza,Limpeza de rotina
8935,138,7,2,2024-05-17 16:00:00,2024-05-17 16:36:00,36,Não Planejada,Mecânica,Parada não planejada por mecânica
8936,138,7,3,2024-05-17 22:00:00,2024-05-17 22:37:00,37,Planejada,Setup,Setup de rotina
8937,138,7,3,2024-05-18 00:00:00,2024-05-18 01:00:00,60,Não Planejada,Mecânica,Parada não planejada por mecânica
8938,138,8,1,2024-05-17 06:00:00,2024-05-17 06:31:00,31,Planejada,Setup,Setup de rotina
8939,138,8,1,2024-05-17 08:00:00,2024-05-17 09:00:00,60,Não Planejada,Falta Material,Parada não planejada por falta material
8940,138,8,2,2024-05-17 14:00:00,2024-05-17 14:36:00,36,Planejada,Setup,Setup de rotina
8941,138,8,2,2024-05-17 16:00:00,2024-05-17 16:10:00,10,Não Planejada,Mecânica,Parada não planejada por mecânica
8942,138,8,3,2024-05-17 22:00:00,2024-05-17 22:36:00,36,Planejada,Limpeza,Limpeza de rotina
8943,138,8,3,2024-05-18 00:00:00,2024-05-18 00:07:00,7,Não Planejada,Falta Material,Parada não planejada por falta material
8944,138,9,1,2024-05-17 06:00:00,2024-05-17 06:32:00,32,Planejada,Setup,Setup de rotina
8945,138,9,2,2024-05-17 14:00:00,2024-05-17 15:00:00,60,Planejada,Limpeza,Limpeza de rotina
8946,138,9,2,2024-05-17 16:00:00,2024-05-17 16:47:00,47,Não Planejada,Elétrica,Parada não planejada por elétrica
8947,138,9,3,2024-05-17 22:00:00,2024-05-17 22:52:00,52,Planejada,Limpeza,Limpeza de rotina
8948,138,9,3,2024-05-18 00:00:00,2024-05-18 00:56:00,56,Não Planejada,Elétrica,Parada não planejada por elétrica
8949,138,10,1,2024-05-17 06:00:00,2024-05-17 06:42:00,42,Planejada,Setup,Setup de rotina
8950,138,10,1,2024-05-17 08:00:00,2024-05-17 08:33:00,33,Não Planejada,Elétrica,Parada não planejada por elétrica
8951,138,10,2,2024-05-17 14:00:00,2024-05-17 14:46:00,46,Planejada,Limpeza,Limpeza de rotina
8952,138,10,2,2024-05-17 16:00:00,2024-05-17 17:57:00,117,Não Planejada,Falta Material,Parada não planejada por falta material
8953,138,10,3,2024-05-17 22:00:00,2024-05-17 22:51:00,51,Planejada,Setup,Setup de rotina
8954,138,10,3,2024-05-18 00:00:00,2024-05-18 01:22:00,82,Não Planejada,Mecânica,Parada não planejada por mecânica
8955,138,11,1,2024-05-17 06:00:00,2024-05-17 06:42:00,42,Planejada,Limpeza,Limpeza de rotina
8956,138,11,1,2024-05-17 08:00:00,2024-05-17 08:45:00,45,Não Planejada,Mecânica,Parada não planejada por mecânica
8957,138,11,2,2024-05-17 14:00:00,2024-05-17 14:49:00,49,Planejada,Setup,Setup de rotina
8958,138,11,2,2024-05-17 16:00:00,2024-05-17 16:25:00,25,Não Planejada,Mecânica,Parada não planejada por mecânica
8959,138,11,3,2024-05-17 22:00:00,2024-05-17 22:37:00,37,Planejada,Setup,Setup de rotina
8960,138,11,3,2024-05-18 00:00:00,2024-05-18 00:23:00,23,Não Planejada,Mecânica,Parada não planejada por mecânica
8961,138,12,1,2024-05-17 06:00:00,2024-05-17 06:32:00,32,Planejada,Setup,Setup de rotina
8962,138,12,1,2024-05-17 08:00:00,2024-05-17 08:48:00,48,Não Planejada,Mecânica,Parada não planejada por mecânica
8963,138,12,2,2024-05-17 14:00:00,2024-05-17 15:00:00,60,Planejada,Reunião,Reunião de rotina
8964,138,12,2,2024-05-17 16:00:00,2024-05-17 16:16:00,16,Não Planejada,Falta Material,Parada não planejada por falta material
8965,138,12,3,2024-05-17 22:00:00,2024-05-17 22:41:00,41,Planejada,Reunião,Reunião de rotina
8966,138,12,3,2024-05-18 00:00:00,2024-05-18 00:59:00,59,Não Planejada,Falta Material,Parada não planejada por falta material
8967,139,1,1,2024-05-18 06:00:00,2024-05-18 06:33:00,33,Planejada,Limpeza,Limpeza de rotina
8968,139,1,1,2024-05-18 08:00:00,2024-05-18 08:21:00,21,Não Planejada,Mecânica,Parada não planejada por mecânica
8969,139,1,2,2024-05-18 14:00:00,2024-05-18 14:36:00,36,Planejada,Setup,Setup de rotina
8970,139,1,2,2024-05-18 16:00:00,2024-05-18 16:27:00,27,Não Planejada,Mecânica,Parada não planejada por mecânica
8971,139,2,1,2024-05-18 06:00:00,2024-05-18 06:31:00,31,Planejada,Setup,Setup de rotina
8972,139,2,1,2024-05-18 08:00:00,2024-05-18 08:51:00,51,Não Planejada,Mecânica,Parada não planejada por mecânica
8973,139,2,2,2024-05-18 14:00:00,2024-05-18 14:50:00,50,Planejada,Reunião,Reunião de rotina
8974,139,2,2,2024-05-18 16:00:00,2024-05-18 16:52:00,52,Não Planejada,Mecânica,Parada não planejada por mecânica
8975,139,3,1,2024-05-18 06:00:00,2024-05-18 06:31:00,31,Planejada,Setup,Setup de rotina
8976,139,3,1,2024-05-18 08:00:00,2024-05-18 09:17:00,77,Não Planejada,Elétrica,Parada não planejada por elétrica
8977,139,3,2,2024-05-18 14:00:00,2024-05-18 14:32:00,32,Planejada,Setup,Setup de rotina
8978,139,3,2,2024-05-18 16:00:00,2024-05-18 17:50:00,110,Não Planejada,Falta Material,Parada não planejada por falta material
8979,139,4,1,2024-05-18 06:00:00,2024-05-18 06:44:00,44,Planejada,Setup,Setup de rotina
8980,139,4,1,2024-05-18 08:00:00,2024-05-18 09:43:00,103,Não Planejada,Elétrica,Parada não planejada por elétrica
8981,139,4,2,2024-05-18 14:00:00,2024-05-18 14:43:00,43,Planejada,Reunião,Reunião de rotina
8982,139,4,2,2024-05-18 16:00:00,2024-05-18 17:33:00,93,Não Planejada,Elétrica,Parada não planejada por elétrica
8983,139,5,1,2024-05-18 06:00:00,2024-05-18 06:55:00,55,Planejada,Setup,Setup de rotina
8984,139,5,1,2024-05-18 08:00:00,2024-05-18 08:18:00,18,Não Planejada,Elétrica,Parada não planejada por elétrica
8985,139,5,2,2024-05-18 14:00:00,2024-05-18 14:43:00,43,Planejada,Limpeza,Limpeza de rotina
8986,139,5,2,2024-05-18 16:00:00,2024-05-18 16:44:00,44,Não Planejada,Mecânica,Parada não planejada por mecânica
8987,139,6,1,2024-05-18 06:00:00,2024-05-18 06:47:00,47,Planejada,Limpeza,Limpeza de rotina
8988,139,6,1,2024-05-18 08:00:00,2024-05-18 08:44:00,44,Não Planejada,Falta Material,Parada não planejada por falta material
8989,139,6,2,2024-05-18 14:00:00,2024-05-18 14:51:00,51,Planejada,Setup,Setup de rotina
8990,139,6,2,2024-05-18 16:00:00,2024-05-18 16:17:00,17,Não Planejada,Elétrica,Parada não planejada por elétrica
8991,139,7,1,2024-05-18 06:00:00,2024-05-18 06:59:00,59,Planejada,Limpeza,Limpeza de rotina
8992,139,7,1,2024-05-18 08:00:00,2024-05-18 08:23:00,23,Não Planejada,Mecânica,Parada não planejada por mecânica
8993,139,7,2,2024-05-18 14:00:00,2024-05-18 14:45:00,45,Planejada,Reunião,Reunião de rotina
8994,139,7,2,2024-05-18 16:00:00,2024-05-18 16:43:00,43,Não Planejada,Elétrica,Parada não planejada por elétrica
8995,139,8,1,2024-05-18 06:00:00,2024-05-18 06:47:00,47,Planejada,Setup,Setup de rotina
8996,139,8,1,2024-05-18 08:00:00,2024-05-18 08:29:00,29,Não Planejada,Elétrica,Parada não planejada por elétrica
8997,139,8,2,2024-05-18 14:00:00,2024-05-18 14:46:00,46,Planejada,Setup,Setup de rotina
8998,139,8,2,2024-05-18 16:00:00,2024-05-18 16:34:00,34,Não Planejada,Mecânica,Parada não planejada por mecânica
8999,139,9,1,2024-05-18 06:00:00,2024-05-18 06:31:00,31,Planejada,Limpeza,Limpeza de rotina
9000,139,9,1,2024-05-18 08:00:00,2024-05-18 08:36:00,36,Não Planejada,Mecânica,Parada não planejada por mecânica
9001,139,9,2,2024-05-18 14:00:00,2024-05-18 14:35:00,35,Planejada,Limpeza,Limpeza de rotina
9002,139,9,2,2024-05-18 16:00:00,2024-05-18 16:55:00,55,Não Planejada,Mecânica,Parada não planejada por mecânica
9003,139,10,1,2024-05-18 06:00:00,2024-05-18 06:42:00,42,Planejada,Setup,Setup de rotina
9004,139,10,1,2024-05-18 08:00:00,2024-05-18 09:14:00,74,Não Planejada,Elétrica,Parada não planejada por elétrica
9005,139,10,2,2024-05-18 14:00:00,2024-05-18 14:44:00,44,Planejada,Reunião,Reunião de rotina
9006,139,10,2,2024-05-18 16:00:00,2024-05-18 17:15:00,75,Não Planejada,Falta Material,Parada não planejada por falta material
9007,139,11,1,2024-05-18 06:00:00,2024-05-18 06:58:00,58,Planejada,Limpeza,Limpeza de rotina
9008,139,11,1,2024-05-18 08:00:00,2024-05-18 08:43:00,43,Não Planejada,Mecânica,Parada não planejada por mecânica
9009,139,11,2,2024-05-18 14:00:00,2024-05-18 15:00:00,60,Planejada,Limpeza,Limpeza de rotina
9010,139,11,2,2024-05-18 16:00:00,2024-05-18 16:39:00,39,Não Planejada,Mecânica,Parada não planejada por mecânica
9011,139,12,1,2024-05-18 06:00:00,2024-05-18 06:30:00,30,Planejada,Setup,Setup de rotina
9012,139,12,1,2024-05-18 08:00:00,2024-05-18 08:49:00,49,Não Planejada,Mecânica,Parada não planejada por mecânica
9013,139,12,2,2024-05-18 14:00:00,2024-05-18 14:46:00,46,Planejada,Limpeza,Limpeza de rotina
9014,140,1,1,2024-05-19 06:00:00,2024-05-19 06:30:00,30,Planejada,Setup,Setup de rotina
9015,140,1,1,2024-05-19 08:00:00,2024-05-19 08:30:00,30,Não Planejada,Mecânica,Parada não planejada por mecânica
9016,140,1,2,2024-05-19 14:00:00,2024-05-19 14:58:00,58,Planejada,Setup,Setup de rotina
9017,140,1,2,2024-05-19 16:00:00,2024-05-19 16:45:00,45,Não Planejada,Mecânica,Parada não planejada por mecânica
9018,140,2,1,2024-05-19 06:00:00,2024-05-19 06:31:00,31,Planejada,Limpeza,Limpeza de rotina
9019,140,2,1,2024-05-19 08:00:00,2024-05-19 08:25:00,25,Não Planejada,Mecânica,Parada não planejada por mecânica
9020,140,2,2,2024-05-19 14:00:00,2024-05-19 14:34:00,34,Planejada,Setup,Setup de rotina
9021,140,2,2,2024-05-19 16:00:00,2024-05-19 16:59:00,59,Não Planejada,Mecânica,Parada não planejada por mecânica
9022,140,3,1,2024-05-19 06:00:00,2024-05-19 07:00:00,60,Planejada,Setup,Setup de rotina
9023,140,3,1,2024-05-19 08:00:00,2024-05-19 09:31:00,91,Não Planejada,Mecânica,Parada não planejada por mecânica
9024,140,3,2,2024-05-19 14:00:00,2024-05-19 14:31:00,31,Planejada,Setup,Setup de rotina
9025,140,3,2,2024-05-19 16:00:00,2024-05-19 16:35:00,35,Não Planejada,Mecânica,Parada não planejada por mecânica
9026,140,4,1,2024-05-19 06:00:00,2024-05-19 06:59:00,59,Planejada,Setup,Setup de rotina
9027,140,4,1,2024-05-19 08:00:00,2024-05-19 09:31:00,91,Não Planejada,Falta Material,Parada não planejada por falta material
9028,140,4,2,2024-05-19 14:00:00,2024-05-19 14:59:00,59,Planejada,Reunião,Reunião de rotina
9029,140,4,2,2024-05-19 16:00:00,2024-05-19 17:29:00,89,Não Planejada,Mecânica,Parada não planejada por mecânica
9030,140,5,1,2024-05-19 06:00:00,2024-05-19 06:34:00,34,Planejada,Setup,Setup de rotina
9031,140,5,1,2024-05-19 08:00:00,2024-05-19 08:13:00,13,Não Planejada,Elétrica,Parada não planejada por elétrica
9032,140,5,2,2024-05-19 14:00:00,2024-05-19 14:46:00,46,Planejada,Setup,Setup de rotina
9033,140,5,2,2024-05-19 16:00:00,2024-05-19 16:24:00,24,Não Planejada,Elétrica,Parada não planejada por elétrica
9034,140,6,1,2024-05-19 06:00:00,2024-05-19 06:59:00,59,Planejada,Setup,Setup de rotina
9035,140,6,1,2024-05-19 08:00:00,2024-05-19 08:09:00,9,Não Planejada,Falta Material,Parada não planejada por falta material
9036,140,6,2,2024-05-19 14:00:00,2024-05-19 14:41:00,41,Planejada,Limpeza,Limpeza de rotina
9037,140,7,1,2024-05-19 06:00:00,2024-05-19 06:38:00,38,Planejada,Setup,Setup de rotina
9038,140,7,1,2024-05-19 08:00:00,2024-05-19 08:42:00,42,Não Planejada,Mecânica,Parada não planejada por mecânica
9039,140,7,2,2024-05-19 14:00:00,2024-05-19 14:38:00,38,Planejada,Setup,Setup de rotina
9040,140,7,2,2024-05-19 16:00:00,2024-05-19 16:26:00,26,Não Planejada,Mecânica,Parada não planejada por mecânica
9041,140,8,1,2024-05-19 06:00:00,2024-05-19 06:47:00,47,Planejada,Setup,Setup de rotina
9042,140,8,1,2024-05-19 08:00:00,2024-05-19 08:26:00,26,Não Planejada,Falta Material,Parada não planejada por falta material
9043,140,8,2,2024-05-19 14:00:00,2024-05-19 14:35:00,35,Planejada,Setup,Setup de rotina
9044,140,8,2,2024-05-19 16:00:00,2024-05-19 16:57:00,57,Não Planejada,Mecânica,Parada não planejada por mecânica
9045,140,9,1,2024-05-19 06:00:00,2024-05-19 06:51:00,51,Planejada,Setup,Setup de rotina
9046,140,9,1,2024-05-19 08:00:00,2024-05-19 08:52:00,52,Não Planejada,Mecânica,Parada não planejada por mecânica
9047,140,9,2,2024-05-19 14:00:00,2024-05-19 14:42:00,42,Planejada,Reunião,Reunião de rotina
9048,140,9,2,2024-05-19 16:00:00,2024-05-19 16:31:00,31,Não Planejada,Mecânica,Parada não planejada por mecânica
9049,140,10,1,2024-05-19 06:00:00,2024-05-19 06:44:00,44,Planejada,Setup,Setup de rotina
9050,140,10,1,2024-05-19 08:00:00,2024-05-19 08:50:00,50,Não Planejada,Mecânica,Parada não planejada por mecânica
9051,140,10,2,2024-05-19 14:00:00,2024-05-19 14:39:00,39,Planejada,Setup,Setup de rotina
9052,140,10,2,2024-05-19 16:00:00,2024-05-19 17:17:00,77,Não Planejada,Falta Material,Parada não planejada por falta material
9053,140,11,1,2024-05-19 06:00:00,2024-05-19 06:31:00,31,Planejada,Setup,Setup de rotina
9054,140,11,1,2024-05-19 08:00:00,2024-05-19 08:20:00,20,Não Planejada,Mecânica,Parada não planejada por mecânica
